gene,mean_AD,mean_Control,log2FC,t_stat,p_value,p_adj
CHST10,8.79540174900804,8.863964440587411,-0.06856269157937156,-0.4985237883717802,0.6246254679953432,0.7242421654248957
DCC,6.92876083626008,6.773799628774553,0.15496120748552755,0.49678293266165097,0.6245654437117841,0.7242421654248957
ARMCX4,5.655496040990487,5.352069527883505,0.30342651310698177,0.4983719953289409,0.6244885575496747,0.7242421654248957
LAMA4,6.760781059906,6.6661349143976585,0.09464614550834138,0.4970486961282208,0.6248338717043483,0.7244043493953353
TMEM65,7.980002952805161,7.77055838476537,0.20944456803979072,0.4964155097547594,0.6251128680545228,0.7246483307604299
ZNF862,8.095299131297963,8.187580224363222,-0.09228109306525845,-0.4958098874775674,0.625728092812114,0.7251229630691577
KIAA1279,7.902684433689691,8.031201243018824,-0.1285168093291329,-0.4951230989943855,0.6257186559095642,0.7251229630691577
RAB2A,9.699548242432453,9.806409874491912,-0.10686163205945931,-0.49697893591136233,0.6256029260934661,0.7251229630691577
KLHL13,7.474387162526112,7.345313807223791,0.1290733553023209,0.496342481057122,0.6258335228126399,0.725124596417153
SCD5,10.507542500243314,10.343281664253471,0.1642608359898432,0.4960375166035158,0.6258666935682625,0.725124596417153
TOR1AIP2,8.147187385448607,8.246388093283043,-0.09920070783443613,-0.500763915007436,0.6261140359170171,0.7253316683483604
COL16A1,8.963477885993248,9.103661095044352,-0.14018320905110393,-0.49248492440603814,0.6275529492848035,0.726693818910047
IFT43,6.718549017994292,6.919867267233339,-0.20131824923904684,-0.4925081208152742,0.6274790228335253,0.726693818910047
FAM174A,8.811714173388276,8.623183840908512,0.1885303324797647,0.4928733775180022,0.6274016585520268,0.726693818910047
SERPINB9,8.20127291650589,8.356823383570347,-0.15555046706445808,-0.49363421740074576,0.6275648351934368,0.726693818910047
AP3S1,11.544496095656658,11.60018066437066,-0.055684568714001514,-0.4919966568111381,0.6278559748619628,0.7269513154727063
CCNY,10.083015779191266,9.962033482858219,0.12098229633304669,0.49295392995442583,0.6281381606866433,0.7271983897293293
NDUFAF5,7.2243082147491195,7.1348833455877605,0.08942486916135906,0.49062149476290656,0.6289221563068363,0.7277872046326839
CFL1,13.79974269867725,13.897733102673138,-0.09799040399588854,-0.49057879943916494,0.6288893643453661,0.7277872046326839
DCN,8.726928591614726,8.611679690114677,0.11524890150004907,0.4958005246166799,0.6288386466824454,0.7277872046326839
GATAD2A,8.129094490132768,8.308346496140675,-0.17925200600790703,-0.49055219716717596,0.6288401055014617,0.7277872046326839
FAM117A,8.009829371717904,7.896991537713391,0.1128378340045133,0.49052544289358885,0.6292733072318514,0.7281138496878176
CDO1,8.49490999164674,8.30352857926474,0.19138141238200035,0.4909906866252574,0.6293731347762629,0.7281496560927958
MTIF2,8.984784643094338,9.073569373445846,-0.08878473035150769,-0.48904275582979034,0.6299054580772373,0.7286857734005774
BRPF3,6.800007317602633,6.614544996518067,0.18546232108456628,0.4887669120003963,0.6301577164650494,0.7287383459962846
CPQ,6.715062776121179,6.510978814782216,0.20408396133896378,0.48894157392901366,0.6301249212420557,0.7287383459962846
LRRTM4,6.777042767724853,6.609838425890079,0.16720434183477462,0.4890126625593046,0.6301236311017694,0.7287383459962846
SLC25A30,6.6192043196736154,6.439159798852762,0.18004452082085365,0.48812471841958244,0.6311481733023451,0.7298039094267217
BRD7,8.36484968604822,8.284994261663805,0.07985542438441584,0.48835649045205093,0.6313844034629451,0.7299972141536467
AFF3,7.462540840202867,7.280814539957403,0.18172630024546432,0.48657204739761145,0.6319048932519397,0.7305190973935098
PPM1A,8.832946524286964,8.589827109261995,0.24311941502496914,0.48697553045822145,0.6324931939136829,0.7311192512697148
COX20,9.536557146054252,9.62437579212501,-0.08781864607075818,-0.4849417869019168,0.6327385832368225,0.7313229349875849
SH2B2,8.746596542529783,8.946782481876516,-0.20018593934673312,-0.4855544623464427,0.6330748452465579,0.7316315938669906
EAPP,7.295718372693392,7.074895596886912,0.22082277580647958,0.4849121944328007,0.6339313587011384,0.7325413634488122
TCEB1,8.634616393188889,8.81635243437092,-0.18173604118203102,-0.48286203441883363,0.6342245671916737,0.7328000764873958
NPTN,11.661187239424368,11.39843987188967,0.26274736753469874,0.4834907261884699,0.6343691494910119,0.732806936866953
DLX4,6.383340698302461,6.255817985922541,0.1275227123799194,0.48289010117169273,0.6343656853675038,0.732806936866953
BET1L,8.055992593385229,7.960310041716454,0.0956825516687747,0.48473565604865576,0.6344703160078567,0.7328437183696518
CBX1,9.536050450504089,9.418769868650955,0.11728058185313373,0.48396732826192557,0.6346104873083195,0.7329255393134759
TTC19,9.497201753460196,9.60116463407184,-0.10396288061164327,-0.48209745997685083,0.634971517492033,0.7332623892733539
SIAE,7.007193620209195,6.801549960806944,0.20564365940225127,0.48402221054269257,0.6353222462048099,0.7335872708499231
ITM2C,10.298308156849739,10.175510997047825,0.12279715980191419,0.4845228223573105,0.6354317694052974,0.7335973822839756
RPS6KB1,8.679072193127519,8.790769098603182,-0.11169690547566269,-0.48104774680376144,0.635469797519096,0.7335973822839756
CUTC,6.833762565176156,6.955226034625042,-0.12146346944888631,-0.48157238818687415,0.635578651865975,0.733642927372267
LCMT2,7.575119140689884,7.769469022423468,-0.1943498817335847,-0.48288614512400396,0.6361467052165106,0.7339780420043368
AC007365.3,6.670371404839381,6.509311549423712,0.1610598554156688,0.48075504026290744,0.6360139968588272,0.7339780420043368
MIS18A,6.8707228555611835,6.7364045762696625,0.13431827929152096,0.48016972700972826,0.6360705910862331,0.7339780420043368
DONSON,6.415810039310557,6.242442517764754,0.17336752154580282,0.480670034389442,0.636140939006495,0.7339780420043368
UPF3B,8.689300873680619,8.571503305697366,0.1177975679832528,0.48084161656747293,0.6363064552400312,0.7340021320757715
APBB1,7.926444961748994,7.777206655805745,0.14923830594324894,0.4807735389725547,0.6362664825118821,0.7340021320757715
RMI1,7.057067434554876,6.955560364020135,0.1015070705347405,0.4791835457764604,0.6367611167427306,0.7344464555469072
CNRIP1,9.964697256268185,9.831855497195706,0.13284175907247864,0.4783650144753062,0.6374001912592008,0.7350341667622243
HIRIP3,6.962942196891758,7.049186885615651,-0.08624468872389279,-0.47825560945464907,0.6374097253532599,0.7350341667622243
BTNL9,8.813516623275362,8.667454627470475,0.146061995804887,0.4781431260444125,0.637549980998834,0.7351157121660857
BRCC3,7.598961779861997,7.744649632465174,-0.14568785260317707,-0.4791458172853899,0.6377879217431641,0.7352296751087227
ST8SIA1,5.888623090453898,6.0876244846253265,-0.1990013941714288,-0.47905481018650375,0.6377462455120849,0.7352296751087227
TIGD7,6.802889545469467,6.961296463005017,-0.15840691753555003,-0.480756809294767,0.6379626628296926,0.7353509223391865
DEXI,7.55955341685915,7.4726591813804735,0.08689423547867658,0.4779833172630446,0.6381001475481173,0.7354292040701207
ABHD12,7.5222581358245595,7.684997741118622,-0.16273960529406217,-0.4775724515566444,0.6382957420306795,0.7355744346458425
TRIM52-AS1,7.28417203287354,7.4243402238047445,-0.14016819093120425,-0.477741175342772,0.6386286137513242,0.7358778151259263
NELFB,8.618283029628525,8.525186028678943,0.09309700094958195,0.4761705698259203,0.6392645692050408,0.7365303281816334
UBE2A,9.362302245427717,9.239059297996478,0.12324294743123865,0.4753798660723252,0.6395179529890838,0.7367282832095403
VPS18,7.689144748955722,7.779771801000001,-0.09062705204427868,-0.47678527215318633,0.639575769086553,0.7367282832095403
COQ10A,8.047044313914148,7.993032279321225,0.054012034592922475,0.47478957594355026,0.6403555103465672,0.7374784564100366
NDEL1,9.120973146999079,9.187528839882233,-0.06655569288315455,-0.4740951981235019,0.6403665453966253,0.7374784564100366
KIAA1191,10.153750240454745,10.263089284417195,-0.10933904396244998,-0.4745642640055076,0.6405105429370501,0.7375639378417819
NR2C2,8.066545831318113,8.208178794596865,-0.1416329632787523,-0.4732302999242792,0.6411306908663233,0.7381976400335372
TTLL4,6.067029245073775,6.218532637368638,-0.15150339229486232,-0.4727436488265743,0.6413542198871757,0.7383745870646193
C16orf72,10.11720482001886,10.044021859726737,0.07318296029212235,0.47252658519250174,0.6416575595321019,0.7386433694668244
FRMD8,8.818636754109445,8.713832053870163,0.10480470023928135,0.47368490724193585,0.6417305552855354,0.7386469620996726
ZFR2,8.115320648399312,8.337881188351409,-0.2225605399520969,-0.47560839170572916,0.6422784814792026,0.7391166805700687
SSTR2,7.2248200717464215,7.115148396983262,0.10967167476315964,0.47155735450587166,0.642274919361319,0.7391166805700687
DOCK5,7.499764788137911,7.649674902155649,-0.14991011401773768,-0.47109640543057185,0.6424629388165858,0.7392484735202056
CAPN7,6.93513516493888,7.099008266974563,-0.16387310203568273,-0.4716078685148482,0.6426981693537168,0.7394386534869548
C1orf131,6.796358095069211,7.003376450714283,-0.2070183556450722,-0.47038998288068573,0.642928997601178,0.7395995940833672
APPL1,7.613754979977043,7.435369150265613,0.1783858297114298,0.47489486030851774,0.6429779840720977,0.7395995940833672
TRMT6,7.90017812168743,7.7747725914268715,0.12540553026055878,0.47065943893880774,0.6431275130917882,0.7396911044383955
HOMER2,6.346979392519352,6.1813346173130554,0.16564477520629683,0.4693185239208299,0.6436895343088188,0.7402569698845216
TMEM116,7.487470370314408,7.35279765975326,0.13467271056114782,0.4709761392750245,0.644023805683636,0.7405608234397603
RWDD2A,7.0019127086774855,7.1956255146302635,-0.19371280595277796,-0.4707946220826067,0.6442967745603517,0.7407135621400193
SPATA5,5.447464402468174,5.203749635480294,0.24371476698788008,0.4689295790046443,0.6442336087001539,0.7407135621400193
ZAR1,5.851992179904075,6.011622207950946,-0.15963002804687143,-0.4704906912113781,0.6447079842378289,0.7410251279088931
SULT4A1,8.93236022806295,9.105334801284044,-0.17297457322109366,-0.46822424204942875,0.6446379064645263,0.7410251279088931
RNF149,7.08895528427796,6.933162965537141,0.15579231874081856,0.4678285612381531,0.6449043765906566,0.7411702723352719
HSD17B6,5.636473765571422,5.855884886834228,-0.21941112126280604,-0.4708840628110372,0.6452823602227404,0.7415240602146526
TRIOBP,8.960946124922918,8.760640566847036,0.20030555807588257,0.4671318522926343,0.6453888593322051,0.7415658295652978
UBE2J2,8.136175848554451,8.21280474869562,-0.07662890014116819,-0.46659872050022855,0.6456318289236239,0.7417643803447047
CWC22,7.897000893446557,7.976757919254439,-0.07975702580788191,-0.46716074244850314,0.6457931143457304,0.7417884398292639
NCOA1,10.371255030204264,10.466560268974218,-0.09530523876995467,-0.46800930670876933,0.6457770424313372,0.7417884398292639
RIC8B,8.145432308410326,8.049201920952573,0.09623038745775325,0.46707421505688707,0.6459465282509086,0.7418349028002182
TNFRSF21,8.943742844499834,8.778268348395475,0.16547449610435905,0.4699435097030927,0.6459739173470825,0.7418349028002182
PVRL3,6.207462298645853,6.398531517832859,-0.19106921918700515,-0.46591543670605906,0.6460735740155766,0.7418687541732197
MCEE,5.951290294593306,5.802214087580632,0.14907620701267454,0.46537341732841114,0.6465058165530078,0.7422844560423423
RPF1,6.4360838721939215,6.698589993811591,-0.26250612161766984,-0.46484086039718986,0.6468709991985844,0.7426230812910768
HABP4,10.625588821716018,10.534053585271344,0.09153523644467398,0.4643870488390441,0.6473456041877351,0.7430065561203636
FAM179B,8.038550266492884,8.225834981898064,-0.18728471540518044,-0.4641537419151072,0.6473151828874975,0.7430065561203636
NAIP,6.837190032436567,6.996151903025061,-0.15896187058849431,-0.46420730025217577,0.6475004464122728,0.743103595594847
FBXO5,4.991301206720143,4.807523851217308,0.18377735550283525,0.4633662558290789,0.6479250533815962,0.7433487887233399
DVL2,8.926105867019476,9.032531077456394,-0.10642521043691744,-0.4637089924423005,0.6478617949148958,0.7433487887233399
ADCK3,8.555911893270645,8.65357047597146,-0.09765858270081473,-0.4688663968148761,0.6478259042312963,0.7433487887233399
AMPD3,7.743320836662366,7.576726850512216,0.16659398615014975,0.4626854063115986,0.6483830994241166,0.7437935696160973
JMJD6,8.577986377116796,8.70742696625875,-0.12944058914195367,-0.46160740235478853,0.6491583547142138,0.7446021015282068
RHOC,7.4636129485933385,7.566925829872168,-0.10331288127882932,-0.46084112448677084,0.6496578890054397,0.7449540491577313
RPS19BP1,8.744988316674279,8.825979777086776,-0.08099146041249661,-0.46161732654499865,0.6496766038392892,0.7449540491577313
MADD,9.347344017557306,9.281531440542166,0.06581257701514076,0.4609959954243266,0.6495939591706983,0.7449540491577313
ASCC1,7.604234730917279,7.742150377003293,-0.13791564608601448,-0.46096523110348486,0.6499229055016434,0.7451556436071446
CTD-2008P7.1,6.454415449688644,6.587694362596694,-0.13327891290805027,-0.45943014145095046,0.6510963772948292,0.7464201067545428
ULBP2,6.33976177784456,6.628920293054007,-0.28915851520944713,-0.4589963470861829,0.6512406502815045,0.746504545014724
GOLGA5,7.584698796926216,7.4227656633495265,0.1619331335766896,0.45808716751858736,0.6516184997532366,0.7468516543430366
MARCH11,7.312557269814543,7.4607742614332135,-0.1482169916186704,-0.45984711151694924,0.6516847658367392,0.7468516543430366
CCND3,8.602654112305474,8.53044669996747,0.07220741233800432,0.45937933139055437,0.6518006436801255,0.74690348014554
PNO1,7.198839820142278,7.398825977067077,-0.19998615692479849,-0.45751084787133733,0.652290701381254,0.7473731653404778
SEL1L3,7.615282285522819,7.79176927040768,-0.17648698488486048,-0.4584062375001748,0.6523519247560864,0.7473731653404778
RP11-127B20.2,9.303034036621726,9.174912855307072,0.1281211813146541,0.4589485160061197,0.6524617172398312,0.7474179467861134
MIS12,6.565369678408476,6.337527667940396,0.22784201046807961,0.4569812524148007,0.6525873455330679,0.7474808570408561
RBM15B,7.682640271823961,7.75075646144247,-0.06811618961850918,-0.4567890578677715,0.6526885387241637,0.747515768456461
ADPRM,7.872500289919612,7.946840315729503,-0.07434002580989052,-0.4562335949098712,0.6529219252162024,0.7477020551901717
BLNK,6.29933128407926,6.174708150672982,0.12462313340627773,0.45626028960604226,0.6531893837391453,0.7479273153711551
RUNDC1,8.260633004779942,8.37399428828414,-0.11336128350419727,-0.4557511963248451,0.6532729024924608,0.7479419313601001
AUTS2,9.042046010252538,8.956821960845554,0.08522404940698358,0.4553403939174219,0.6535729960859242,0.7481234587573692
SDC2,7.077036886769077,6.998093969280576,0.07894291748850168,0.4558771623980556,0.6535097646814471,0.7481234587573692
SLC6A13,8.943542733278676,8.778398924332661,0.16514380894601466,0.460088101694572,0.6536588507295594,0.7481407222891049
LINC01355,5.878905640815916,6.090077304076257,-0.2111716632603402,-0.4546084497213749,0.65409737356921,0.7485615823319388
ANKRD13C,7.384927163565271,7.186945784216268,0.19798137934900328,0.45489580908412824,0.6542557034150305,0.7486617277333066
LOH12CR2,6.365279822894109,6.222997300693667,0.14228252220044268,0.4540055888462528,0.6544921989193316,0.7488512863704141
STARD4,7.818334671071005,7.700536303126567,0.1177983679444381,0.45595937114640844,0.6548646804759517,0.7491963784968924
CLTA,10.326760694488902,10.410133916076244,-0.08337322158734217,-0.45308659365265397,0.6551829058314318,0.7493918668758272
FRG1B,7.652056228218673,7.511353447888538,0.14070278033013484,0.4535616731281349,0.6552050684078661,0.7493918668758272
PDS5B,8.216995588748702,8.320564221832193,-0.10356863308349062,-0.4533863786292304,0.6552482286948511,0.7493918668758272
NPY,7.990695831724807,8.22659832613728,-0.23590249441247302,-0.4518594900291882,0.6563252275237004,0.750542403737888
CELF6,8.270009253072422,8.158600713100178,0.11140853997224376,0.45123419576004814,0.6564972054264792,0.7506578646363776
CPSF7,9.225567934156606,9.331022259252649,-0.10545432509604247,-0.45172396561003275,0.657382607457609,0.7514264212191161
CASS4,5.275781343412821,5.11744398204748,0.1583373613653407,0.4522177211994493,0.6572899783959412,0.7514264212191161
UBE2V2,8.308591846452096,8.150444546771215,0.1581472996808806,0.44997764410358587,0.6573376253230017,0.7514264212191161
IFT122,7.0360262674582135,6.910703429178556,0.12532283827965784,0.45021911067636416,0.6574843520722381,0.7514614645643451
ANAPC5,10.253668254960706,10.152617658753853,0.10105059620685353,0.45074254267170816,0.6576538715423483,0.7515332045091333
MAGEH1,9.35749079113473,9.2526966495095,0.10479414162522893,0.4508210522030628,0.6576893080043508,0.7515332045091333
PSMD10,8.018702049699176,8.211057902080567,-0.1923558523813913,-0.44966367945867997,0.657765683128858,0.7515392386894896
THRAP3,7.809943371621706,7.898709462574687,-0.08876609095298083,-0.4495706979601733,0.6586379557547536,0.7524545369375878
TMEM185B,5.461735111639976,5.230414248037847,0.23132086360212956,0.44736307287862853,0.659473228574676,0.7525141946527311
LSS,10.019523687328512,10.16272771738198,-0.14320403005346805,-0.4477894785182335,0.6589249020756577,0.7525141946527311
SNX5,9.135730376996223,9.021370082332048,0.1143602946641753,0.4502710935222684,0.6593061958145456,0.7525141946527311
WDR89,7.451272461600648,7.627050543336709,-0.1757780817360608,-0.45386608896536346,0.6591125145025051,0.7525141946527311
STK25,7.386257630242473,7.179315834398979,0.20694179584349381,0.4497903173303674,0.6591764662015059,0.7525141946527311
CELSR3,9.942353787724077,10.071833631641299,-0.12947984391722223,-0.44750974947282307,0.6590995944369933,0.7525141946527311
C10orf76,7.316188357064744,7.41025227613124,-0.09406391906649603,-0.4477689122913025,0.6593856190969043,0.7525141946527311
GNA11,9.709706339267832,9.630230214581518,0.07947612468631426,0.4483777427006636,0.6589286207942887,0.7525141946527311
BAG5,7.702684076794031,8.000924219523785,-0.2982401427297541,-0.4487674876905312,0.658991875669086,0.7525141946527311
LYPLAL1,8.410316848243767,8.544666342251725,-0.13434949400795837,-0.4493783838013261,0.6592986756532209,0.7525141946527311
FLRT1,8.328218583626334,8.418694380500812,-0.09047579687447715,-0.4470311473081623,0.6594598417427582,0.7525141946527311
GATSL2,8.696402009085414,8.585220769074137,0.11118124001127683,0.4466721350143594,0.6597717637640809,0.7527735903669831
HNRNPU,9.38141141884191,9.453157691262174,-0.07174627242026332,-0.4497244874042512,0.6599105007914847,0.7528506263616215
SLC25A27,8.172603458373668,7.944084765470228,0.22851869290344062,0.4458573470536612,0.6604732287934674,0.7532938539904337
PRSS35,5.544845537598515,5.382475036536415,0.1623705010620995,0.4456031240998402,0.6604441991043991,0.7532938539904337
SEMA6A,10.5685013051986,10.770305313141668,-0.20180400794306763,-0.4467494199323689,0.6605127927951311,0.7532938539904337
RP1-142L7.8,6.37551358188273,6.2297047168674595,0.14580886501527068,0.4487963934824396,0.661021967759848,0.7537932277442668
GALNT11,10.400791292818981,10.536608406955501,-0.1358171141365201,-0.44728175259002784,0.6611401530639129,0.7538466786796056
SPEF1,7.973951349135829,8.083920551304809,-0.10996920216897976,-0.4437330537271088,0.6617918152431903,0.7545083346565751
MAMLD1,8.016266940251235,8.123405014133409,-0.10713807388217411,-0.44477597803644237,0.6620243850832256,0.754692092603772
JAKMIP3,7.945867529144211,8.021489415302764,-0.0756218861585527,-0.4427427630374563,0.6624788132822129,0.7549070838650094
RP11-215H22.1,7.739305932540281,7.507137845266502,0.23216808727377902,0.4432567442274392,0.6624208262978523,0.7549070838650094
BSPRY,6.2774444601816075,6.3943660779322835,-0.116921617750676,-0.4444430093149588,0.6624651694543703,0.7549070838650094
LOC100996255,7.580070160509263,7.698414277300571,-0.11834411679130774,-0.44352094276018617,0.6624986299324276,0.7549070838650094
ZC3H10,7.853286183467904,7.965508940308419,-0.11222275684051564,-0.4430304125712569,0.6627743899381121,0.7551399090359757
PEX3,7.7325132243485175,7.851673031299612,-0.11915980695109418,-0.44193237449446354,0.6631419244604682,0.7554772371453399
TTLL7,9.678967551453923,9.53864110952732,0.14032644192660193,0.4414320206194379,0.663664366298654,0.7559909500154173
TRIP12,9.635702607926225,9.506422306662202,0.12928030126402312,0.4408144836161646,0.6640659655466391,0.7563669132414095
MEF2D,9.895732343593847,9.813579503446773,0.08215284014707436,0.4412535927294291,0.6642843032873784,0.7565340842545655
ERLIN1,7.88697230904363,7.755531025587599,0.1314412834560308,0.44057329450067795,0.6645714865074981,0.7567311466223946
HEATR5B,8.444203867046117,8.341341145348318,0.10286272169779842,0.4397712503154821,0.6646005075434974,0.7567311466223946
COMMD10,7.712252155331733,7.561756988622553,0.15049516670918006,0.4394505539459104,0.6649204423007598,0.7570138928983663
SCCPDH,8.079330076841313,7.998936974767938,0.08039310207337458,0.4394267153019197,0.6650629028118838,0.7570945450812432
ZSCAN16-AS1,5.426502315243136,5.24449609410455,0.182006221138586,0.43794128932719556,0.665903935332735,0.7579703349200324
POLI,7.488220670824672,7.372411265949963,0.11580940487470937,0.4371798802738281,0.6665054668911827,0.7585733516910738
SEMA5A,7.870153216661788,7.715368837123486,0.15478437953830237,0.4393607052222713,0.6669701524820556,0.7587754500524979
SATB1,11.55559150190157,11.66638757517736,-0.11079607327578955,-0.43651402949780066,0.6669267271595012,0.7587754500524979
C1QTNF3,7.02313135100912,6.86544154475859,0.15768980625052986,0.44266130334737525,0.6668709112581305,0.7587754500524979
NUDT6,6.48875593310113,6.631214774975992,-0.1424588418748618,-0.4371035969185394,0.6667548414026111,0.7587754500524979
ROBO3,8.29076979630598,8.425806626670248,-0.1350368303642675,-0.43821839417632147,0.6672957402930862,0.7590641634174341
MFF,10.048396312258152,10.10357379106883,-0.05517747881067869,-0.4370323019011089,0.667575843652809,0.7593010806169403
ME2,8.539929499140694,8.637104405567957,-0.0971749064272629,-0.4355196648974393,0.6676747140933794,0.7593318346079735
HAPLN1,6.697025611347023,6.576021012992341,0.12100459835468147,0.4368543492146805,0.6680039117810492,0.7596244999394871
DIO2,7.309507494718463,7.396692347488711,-0.08718485277024879,-0.43440578788951834,0.6684994634453674,0.7601062523481745
POLR2B,9.72394487979266,9.5461672880763,0.1777775917163602,0.4340527464119233,0.6689734484353931,0.7603998197215635
TDP2,8.009241303576704,8.175982789969808,-0.1667414863931036,-0.43370376181747317,0.6689264544524791,0.7603998197215635
ZMIZ1,10.125335585347589,10.066783948382952,0.058551636964637055,0.4339660250746799,0.6689243306153081,0.7603998197215635
CLINT1,8.310987221425009,8.150158531944538,0.16082868948047135,0.43210491803432766,0.6706202952498835,0.7621897797104096
PPP2R2C,11.36792887946195,11.236811931203114,0.13111694825883546,0.43110593229420974,0.6711395835233818,0.762615988114121
C1RL,6.055093507589744,6.1722150490078285,-0.11712154141808462,-0.43148981079606014,0.6710950895967378,0.762615988114121
APOD,9.684647042706445,9.864451693123073,-0.17980465041662796,-0.4313336980237184,0.6714212327267403,0.7628540252745455
CDK17,9.313488635594904,9.144825665173139,0.16866297042176548,0.4298190068121056,0.6718274854069444,0.7632335677847188
VWA5A,8.78272147661097,8.916664723382775,-0.13394324677180514,-0.4295402873645461,0.6720063402795773,0.7633547198684086
FCGR2A,5.731417296693172,5.880560992787848,-0.1491436960946766,-0.42931618870323296,0.6721480109694642,0.7634336116856351
SORCS3,6.31556195985077,6.553899751113987,-0.2383377912632172,-0.430507722590809,0.672310677434621,0.7635363312377932
NRXN3,9.815518232044726,9.987378889733929,-0.17186065768920322,-0.42883085338506677,0.6727156051192106,0.7639141327441373
ZNF143,7.261645939640765,7.152146754714621,0.10949918492614419,0.42847019668139463,0.6730143799496157,0.7640360760741166
PLAGL1,7.8726608136421135,7.704903622061632,0.1677571915804812,0.4278559398785076,0.6731120969140334,0.7640360760741166
IMMT,8.327001617923518,8.489235424579165,-0.16223380665564768,-0.4305897778945889,0.6730744966860296,0.7640360760741166
ZNF700,6.11495806254243,5.913635970549317,0.2013220919931129,0.4283275762431837,0.6730681167655763,0.7640360760741166
FKBP14,7.713995999320709,7.789482984145185,-0.0754869848244768,-0.42767819502132837,0.6732706864009707,0.7641340375718982
APMAP,10.230951406118772,10.13371941517416,0.09723199094461243,0.42743418906740444,0.6734876053954765,0.7642981724783233
ACP1,8.522170531725994,8.672604069654898,-0.15043353792890457,-0.42772161522553426,0.6735946407285013,0.7643375855668729
CYP2U1,7.812396964848302,7.671692085618933,0.1407048792293697,0.42804840791593857,0.6738226425259891,0.7645142378600656
CCDC66,7.252810806002541,7.157183998034925,0.09562680796761658,0.42680195130255655,0.6739005060268074,0.7645205247058791
FBXL16,12.173019335163527,12.244837692047895,-0.07181835688436777,-0.4264367769851173,0.674208397455631,0.7647877421937412
RP11-432M24.4,7.748375815912189,7.5996211020296265,0.14875471388256223,0.4263905674682715,0.6742886350986552,0.7647966911617902
PAQR3,8.58515335810327,8.446686161410401,0.13846719669286855,0.4260555649947632,0.6745100539329546,0.7649657526150909
FAS,6.79276586568003,6.611217612329941,0.18154825335008873,0.42575279665353466,0.6746895015668493,0.7650871831219871
IL33,5.597430886862874,5.342072835397548,0.25535805146532553,0.42756370336698335,0.6749102595912935,0.7652554278815363
GK5,5.8288211393775144,5.630562007630255,0.1982591317472595,0.4274516069777855,0.6750100151135341,0.7652864510687655
NDC1,8.053464104896438,8.140514472966503,-0.08705036807006472,-0.42643905453807085,0.6751977414413598,0.7654171930055351
GHR,6.701839813591161,6.820615156730141,-0.11877534313897975,-0.42463786818721677,0.6755456349413376,0.7657294560331201
NOVA2,9.344902214549194,9.244584050223864,0.10031816432532992,0.4239049874488765,0.6759673595696419,0.7659610845761267
EXTL2,9.057581047270894,8.955340953001297,0.10224009426959668,0.42389318405236154,0.6759589158099285,0.7659610845761267
EDIL3,10.622408962961506,10.5234645374217,0.09894442553980554,0.4239761732634782,0.6759437665456074,0.7659610845761267
FNIP2,10.078080427134504,10.02484613177447,0.0532342953600331,0.42405536390949744,0.67606727593209,0.7659921944135181
LINS,8.653266682363569,8.739394140601565,-0.08612745823799628,-0.4263782077151753,0.6762682985801844,0.7661378399197438
DENND1B,7.25139057328685,7.3714525324552165,-0.1200619591683667,-0.4236809666694864,0.676429246028664,0.7662112836132926
RHOG,8.247343864159363,8.121290926094805,0.12605293806455897,0.42412673449202376,0.6764780919461602,0.7662112836132926
TMEM30A,10.325731321264957,10.403675742072288,-0.07794442080733077,-0.4229374177713475,0.6766620056124413,0.7663374824650864
ST3GAL6,7.5316978142560895,7.645128968642023,-0.11343115438593365,-0.4223206562809978,0.6772219995557998,0.7668895294380673
MOB4,8.879362653447673,8.797756313084866,0.08160634036280712,0.4222975101668147,0.6773942734380984,0.7670024490696379
CHM,9.198750169456373,9.081305398460405,0.11744477099596828,0.4215421061532006,0.6777209164686295,0.7671613949344772
INPP5F,11.062258265433112,10.97145010445818,0.09080816097493205,0.4214461073314987,0.67771196360342,0.7671613949344772
CNPY4,7.286793360534643,7.363118566401507,-0.07632520586686375,-0.42455235449398737,0.6777523665966401,0.7671613949344772
IFIT5,8.320330987761512,8.211770797599577,0.10856019016193486,0.4227938307620172,0.6778700996712834,0.767212507882777
FH,9.176488985477256,9.08509996602537,0.09138901945188671,0.4210126649033309,0.6780437698967952,0.7673269127051731
TRO,7.967498534537961,7.778165785200515,0.1893327493374466,0.42126847468381456,0.6785458177262155,0.7678128708182212
DICER1-AS1,6.858861364912281,6.9517860578797315,-0.09292469296745054,-0.4201084355002693,0.6786940482366385,0.7678984035009638
THADA,7.343686762838554,7.45228040354658,-0.10859364070802613,-0.42012397677453556,0.6791173350015645,0.7682950929261064
UBE2O,8.366368558456376,8.460797087877506,-0.09442852942112978,-0.41926934955695705,0.6793443310906137,0.7683904984470579
ZNF75A,7.05896329068919,7.156399174456725,-0.09743588376753465,-0.4192160966634334,0.6793470436558701,0.7683904984470579
FRRS1L,10.385816491730974,10.237934702416858,0.14788178931411622,0.4183695816579855,0.6799509804996675,0.7689636468617657
BET1,7.161048518498987,7.049499045064218,0.11154947343476884,0.4182688716042688,0.6799992593760085,0.7689636468617657
MIR124-2HG,8.72765687128483,8.831863405887244,-0.10420653460241347,-0.41782386300236773,0.6804441917905003,0.7693844851232622
C5,6.157311340783602,5.982315856196619,0.174995484586983,0.4171261224976106,0.6809432170189395,0.7698663900649422
SMARCE1,8.874004078331225,8.800944258262806,0.07305982006841916,0.416619111495797,0.6812480512115603,0.770128665314662
